NU_ANO_CENSO,ID_TURMA,NO_TURMA,TP_MEDIACAO_DIDATICO_PEDAGO,TX_HR_INICIAL,TX_MI_INICIAL,IN_DIA_SEMANA_DOMINGO,IN_DIA_SEMANA_SEGUNDA,IN_DIA_SEMANA_TERCA,IN_DIA_SEMANA_QUARTA,IN_DIA_SEMANA_QUINTA,IN_DIA_SEMANA_SEXTA,IN_DIA_SEMANA_SABADO,NU_DIAS_ATIVIDADE,NU_DURACAO_TURMA,TP_TIPO_ATENDIMENTO_TURMA,TP_TIPO_LOCAL_TURMA,CO_TIPO_ATIVIDADE_1,CO_TIPO_ATIVIDADE_2,CO_TIPO_ATIVIDADE_3,CO_TIPO_ATIVIDADE_4,CO_TIPO_ATIVIDADE_5,CO_TIPO_ATIVIDADE_6,TP_ETAPA_ENSINO,CO_CURSO_EDUC_PROFISSIONAL,IN_ESPECIAL_EXCLUSIVA,IN_REGULAR,IN_EJA,IN_PROFISSIONALIZANTE,QT_MATRICULAS,IN_DISC_LINGUA_PORTUGUESA,IN_DISC_EDUCACAO_FISICA,IN_DISC_ARTES,IN_DISC_LINGUA_INGLES,IN_DISC_LINGUA_ESPANHOL,IN_DISC_LINGUA_FRANCES,IN_DISC_LINGUA_OUTRA,IN_DISC_LIBRAS,IN_DISC_LINGUA_INDIGENA,IN_DISC_PORT_SEGUNDA_LINGUA,IN_DISC_MATEMATICA,IN_DISC_CIENCIAS,IN_DISC_FISICA,IN_DISC_QUIMICA,IN_DISC_BIOLOGIA,IN_DISC_HISTORIA,IN_DISC_GEOGRAFIA,IN_DISC_SOCIOLOGIA,IN_DISC_FILOSOFIA,IN_DISC_ESTUDOS_SOCIAIS,IN_DISC_EST_SOCIAIS_SOCIOLOGIA,IN_DISC_INFORMATICA_COMPUTACAO,IN_DISC_ENSINO_RELIGIOSO,IN_DISC_PROFISSIONALIZANTE,IN_DISC_ESTAGIO_SUPERVISIONADO,IN_DISC_PEDAGOGICAS,IN_DISC_OUTRAS,CO_ENTIDADE,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_LOCALIZACAO,TP_CATEGORIA_ESCOLA_PRIVADA,IN_CONVENIADA_PP,TP_CONVENIO_PODER_PUBLICO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_OSCIP,IN_MANT_ESCOLA_PRIV_ONG_OSCIP,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,TP_REGULAMENTACAO,TP_LOCALIZACAO_DIFERENCIADA,IN_EDUCACAO_INDIGENA
2020,19030804,BRINQUEDOTECA B VESP 2020,1,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,17004.0,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19031351,BALE B VESP 2020,1,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,14002.0,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19034065,BALE A MAT 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,14002.0,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19076265,4-UM- 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,17.0,,0.0,1.0,0.0,0.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17041597,1,1701,17002,17,1702109,170210905,3,2,,,,,,,,,,,1,0,0
2020,19079048,12-UV-MULT-2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,22.0,,0.0,1.0,0.0,0.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,17041597,1,1701,17002,17,1702109,170210905,3,2,,,,,,,,,,,1,0,0
2020,19087659,1P- UV- 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,2.0,,0.0,1.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,17041597,1,1701,17002,17,1702109,170210905,3,2,,,,,,,,,,,1,0,0
2020,19089707,12-UV-MULT-2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,22.0,,0.0,1.0,0.0,0.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005701,1,1701,17002,17,1702109,170210905,3,2,,,,,,,,,,,1,0,0
2020,19104340,3-UM-2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005752,1,1701,17002,17,1702109,170210905,3,2,,,,,,,,,,,1,0,0
2020,19105018,12-UM-MULT-2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,22.0,,0.0,1.0,0.0,0.0,11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005809,1,1701,17002,17,1702109,170210905,3,2,,,,,,,,,,,1,1,0
2020,19105253,345-UV-MULT-2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,22.0,,0.0,1.0,0.0,0.0,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,17048184,1,1701,17002,17,1702109,170210905,3,2,,,,,,,,,,,1,0,0
2020,19105340,3-UM-2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17006171,1,1701,17002,17,1702109,170210905,3,2,,,,,,,,,,,1,0,0
2020,19107484,1-UV-2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17005817,1,1701,17002,17,1702109,170210905,3,2,,,,,,,,,,,1,0,0
2020,19107914,2-UM-2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17006236,1,1701,17002,17,1702109,170210905,3,2,,,,,,,,,,,1,1,0
2020,19109084,2� ANO - TURMA AT - VESPERTINO - 2020,1,13.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,270.0,1,0.0,,,,,,,15.0,,0.0,1.0,0.0,0.0,24,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,1.0,17041830,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0
2020,19109152,3� ANO - TURMA BM - MATUTINO - 2020,1,7.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,270.0,1,0.0,,,,,,,16.0,,0.0,1.0,0.0,0.0,20,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,1.0,17041830,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0
2020,19111930,8� ANO - TURMA BM - MATUTINO - 2020,1,7.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,275.0,1,0.0,,,,,,,21.0,,0.0,1.0,0.0,0.0,27,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,,,,0.0,17041830,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0
2020,19116246,PINTURA EM TELA B VESP 2020,1,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,12007.0,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19117666,PINTURA EM TELA A MAT 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,12007.0,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19125028,MUSICALIZACAO INFANTIL A MAT 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,11011.0,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19125735,MUSICALIZACAO INFANTIL B VESP 2020,1,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,11011.0,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19126109,11301 - EDU - ESP - MAT - 1 MULTISSERIADA - EDUC - ESP 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,540.0,4,0.0,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,17005230,1,1701,17002,17,1702109,170210905,2,1,,,,,,,,,,,1,0,0
2020,19127914,11302 - EDU - ESP - VESP - 1 MULTISSERIADA - EDUC - ESP 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,540.0,4,0.0,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,17005230,1,1701,17002,17,1702109,170210905,2,1,,,,,,,,,,,1,0,0
2020,19136139,CONFECCAO DE BONECA B VESP 2020,1,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,15002.0,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19137677,CONFECCAO BONECA A MAT 2020,1,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,15002.0,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19138447,1� ANO VESP 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17051479,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020,19140298,RECICLAVEIS DIVERSOS B VESP 2020,1,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,15002.0,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19140522,CORTE E COSTURA U VESP 2020,1,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,15002.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19140635,PINTURA EM TECIDO U VESP 2020,1,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,12007.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19140796,RECICLAVEIS DIVERSOS A MAT 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,15002.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19141563,STRONG BY ZUMBA U MAT 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,14002.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19142640,TEORIA MUSICAL A MAT 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,11011.0,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19143486,TEORIA MUSICAL B VESP 2020,1,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,11011.0,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,17056241,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,0,0,0
2020,19155437,REFORCO - SE LIGA - U - VESPERTINO - 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,180.0,3,0.0,31001.0,31002.0,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19161586,7203EFINT7�ANO,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,570.0,2,0.0,22019.0,,,,,,20.0,,0.0,1.0,0.0,0.0,19,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,,,,1.0,17005027,1,1701,17002,17,1702109,170210905,2,1,,,,,,,,,,,1,0,0
2020,19174587,II PERIODO - B - VESP 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,0.0,,,,,,,2.0,,0.0,1.0,0.0,0.0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,17051517,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19184987,12902ESP ESCMAT,1,17.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,120.0,3,0.0,22019.0,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,17004977,1,1701,17002,17,1702109,170210905,2,1,,,,,,,,,,,1,0,0
2020,19185020,12904ESP ESCVESP,1,11.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,90.0,3,0.0,22021.0,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,17004977,1,1701,17002,17,1702109,170210905,2,1,,,,,,,,,,,1,0,0
2020,19193800,12901ESP ESCMAT,1,17.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,150.0,3,0.0,22019.0,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,17004977,1,1701,17002,17,1702109,170210905,2,1,,,,,,,,,,,1,0,0
2020,19195761,12903ESP ESCVESP,1,11.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,3,0.0,22019.0,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,17004977,1,1701,17002,17,1702109,170210905,2,1,,,,,,,,,,,1,0,0
2020,19240006,BALLET- A- MAT- 2020,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,105.0,3,0.0,14002.0,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,17005825,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19243311,BALLET- B- MAT- 2020,1,9.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,105.0,3,0.0,14002.0,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,17005825,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19244005,BALLET- D- VESP- 2020,1,15.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,105.0,3,0.0,14002.0,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,17005825,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19244678,BALLET- C- VESP- 2020,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,105.0,3,0.0,14002.0,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,17005825,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19339282,8� ANO EF II 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,300.0,1,0.0,,,,,,,21.0,,0.0,1.0,0.0,0.0,28,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,,,0.0,17056489,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020,19340917,7� ANO EF II 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,300.0,1,0.0,,,,,,,20.0,,0.0,1.0,0.0,0.0,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,,,0.0,17056489,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020,19340925,9� ANO EF II 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,300.0,1,0.0,,,,,,,41.0,,0.0,1.0,0.0,0.0,35,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,,,0.0,17056489,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020,19342535,6� ANO EF II 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,300.0,1,0.0,,,,,,,19.0,,0.0,1.0,0.0,0.0,30,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,,,0.0,17056489,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020,19353044,1� SERIE EM 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,300.0,1,0.0,,,,,,,25.0,,0.0,1.0,0.0,0.0,29,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,,,0.0,17056489,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020,19353087,2� SERIE EM 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,300.0,1,0.0,,,,,,,26.0,,0.0,1.0,0.0,0.0,29,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,,,0.0,17056489,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020,19356507,MUSICA - A - CANTO CORAL - INICIACAO MUSICAL - MATUTINO - 2020,1,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,220.0,3,0.0,11002.0,11011.0,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19360616,MUSICA - B - CANTO CORAL - INICIACAO MUSICAL - MATUTINO - 2020,1,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,220.0,3,0.0,11002.0,11011.0,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19360664,ATIVIDADES - DESPORTIVAS - A - FUTSAL - HANDEBOL - MATUTINO - 2020,1,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,220.0,3,0.0,22019.0,22021.0,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19360821,3� SERIE EM 2020,1,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,300.0,1,0.0,,,,,,,27.0,,0.0,1.0,0.0,0.0,39,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,,,0.0,17056489,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020,19363355,MUSICA - C - CANTO CORAL - INICIACAO MUSICAL - VESPERTINO - 2020,1,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,220.0,3,0.0,11002.0,11011.0,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19370586,ATIVIDADES - DESPORTIVAS - B - FUTSAL - HANDEBOL - MATUTINO - 2020,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,220.0,3,0.0,22019.0,22021.0,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19371701,MUSICA - D - CANTO CORAL - INICIACAO MUSICAL - VESPERTINO - 2020,1,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,220.0,3,0.0,11002.0,11011.0,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,17055318,1,1701,17002,17,1702109,170210905,3,1,,,,,,,,,,,1,0,0
2020,19372250,1� ANO,1,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,240.0,1,1.0,,,,,,,14.0,,0.0,1.0,0.0,0.0,16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,17052076,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020,19375027,ENFERMAGEM - TURMA 15 - 2020,1,19.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,195.0,1,0.0,,,,,,,64.0,1006.0,0.0,0.0,0.0,1.0,20,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,17055822,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2020,19375996,2305 EMR NOT-2�SERIE 2020,1,18.0,50.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,200.0,1,0.0,,,,,,,26.0,,0.0,1.0,0.0,0.0,36,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,,,1.0,17005264,1,1701,17002,17,1702109,170210905,2,1,,,,,,,,,,,1,0,0
2020,19376976,3304 EMR NOT-3�SERIE 2020,1,18.0,50.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,200.0,1,0.0,,,,,,,27.0,,0.0,1.0,0.0,0.0,39,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,,,1.0,17005264,1,1701,17002,17,1702109,170210905,2,1,,,,,,,,,,,1,0,0
2020,19386439,ENFERMAGEM - TURMA 16 - 2020,1,19.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,195.0,1,0.0,,,,,,,64.0,1006.0,0.0,0.0,0.0,1.0,9,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,17055822,1,1701,17002,17,1702109,170210905,4,1,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
